Date,Country,City,SKU,Product_Name,Product_Category,Promotion,Competitor_Promo,Units_Sold,Price,Revenue,Competitor_Brand,Comp_Price
2025-03-12,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,7,6.0,42.0,Pantene,6.41
2025-03-12,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,Seasonal Discount,,2,15.0,30.0,BIC,15.79
2025-03-12,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Colgate,4.63
2025-03-12,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Natracare,5.94
2025-03-12,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,L'Oreal,6.02
2025-03-12,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,Clearance,,4,15.0,60.0,Schick,14.63
2025-03-12,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,6,5.0,30.0,Philips,5.12
2025-03-12,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,5,5.0,25.0,Tampax,5.12
2025-03-12,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,6.23
2025-03-12,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,4,15.0,60.0,Schick,16.6
2025-03-12,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.8
2025-03-12,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,4.59
2025-03-12,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,L'Oreal,6.28
2025-03-12,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,15.36
2025-03-12,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,2,5.0,10.0,Colgate,4.52
2025-03-12,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,3,5.0,15.0,Carefree,5.72
2025-03-12,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.59
2025-03-12,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,14.02
2025-03-12,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Philips,4.57
2025-03-12,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,4.8
2025-03-12,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Pantene,5.72
2025-03-12,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,15.07
2025-03-12,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,Clearance,,3,5.0,15.0,Elmex,5.49
2025-03-12,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,4.58
2025-03-12,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,Pantene,6.95
2025-03-12,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,14.97
2025-03-12,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Colgate,5.41
2025-03-12,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,4.52
2025-03-13,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,L'Oreal,3,6.0,18.0,L'Oreal,6.06
2025-03-13,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,13.51
2025-03-13,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,6,5.0,30.0,Colgate,4.75
2025-03-13,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Natracare,5.17
2025-03-13,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,L'Oreal,4,6.0,24.0,Pantene,6.36
2025-03-13,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,14.19
2025-03-13,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,5.62
2025-03-13,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Natracare,4.78
2025-03-13,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Herbal Essences,5.61
2025-03-13,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,15.0
2025-03-13,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Colgate,5.33
2025-03-13,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Natracare,5.98
2025-03-13,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Herbal Essences,6.15
2025-03-13,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,15.42
2025-03-13,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Elmex,4.59
2025-03-13,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,5.65
2025-03-13,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,New Product Launch,,3,6.0,18.0,L'Oreal,5.73
2025-03-13,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,16.85
2025-03-13,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,5,5.0,25.0,Philips,5.87
2025-03-13,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Carefree,5.65
2025-03-13,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,L'Oreal,6.56
2025-03-13,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,New Product Launch,,1,15.0,15.0,Schick,16.22
2025-03-13,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,3,5.0,15.0,Philips,5.18
2025-03-13,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Carefree,4.72
2025-03-13,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,L'Oreal,6.8
2025-03-13,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,15.65
2025-03-13,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,3,5.0,15.0,Elmex,5.44
2025-03-13,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,4,5.0,20.0,Natracare,5.06
2025-03-13,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,6,6.0,36.0,Pantene,5.76
2025-03-13,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Schick,17.13
2025-03-13,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Elmex,5.01
2025-03-13,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,6,5.0,30.0,Tampax,5.8
2025-03-13,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Pantene,7.14
2025-03-13,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,17.23
2025-03-13,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,4.69
2025-03-13,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,1,5.0,5.0,Tampax,5.78
2025-03-14,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Herbal Essences,6.33
2025-03-14,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Wilkinson,14.59
2025-03-14,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,4.64
2025-03-14,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,4.92
2025-03-14,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,Bundle Deal,,5,6.0,30.0,Pantene,5.65
2025-03-14,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,13.62
2025-03-14,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,Philips,6,5.0,30.0,Colgate,5.98
2025-03-14,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,4,5.0,20.0,Natracare,5.75
2025-03-14,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,6.73
2025-03-14,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,14.37
2025-03-14,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,4,5.0,20.0,Philips,4.54
2025-03-14,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Natracare,5.23
2025-03-14,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,6.74
2025-03-14,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,7,15.0,105.0,BIC,17.83
2025-03-14,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Elmex,5.77
2025-03-14,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,12,5.0,60.0,Natracare,5.84
2025-03-14,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,5.83
2025-03-14,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,2,15.0,30.0,Schick,14.2
2025-03-14,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Colgate,4.87
2025-03-14,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,3,5.0,15.0,Carefree,4.71
2025-03-14,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,Herbal Essences,6.84
2025-03-14,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,17.56
2025-03-14,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,Clearance,,5,5.0,25.0,Philips,4.96
2025-03-14,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Natracare,5.82
2025-03-14,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,L'Oreal,5.5
2025-03-14,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,Bundle Deal,,2,15.0,30.0,Schick,16.55
2025-03-14,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,New Product Launch,,6,5.0,30.0,Elmex,5.29
2025-03-14,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,3,5.0,15.0,Carefree,4.92
2025-03-14,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,Herbal Essences,4,6.0,24.0,Pantene,6.78
2025-03-14,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,BIC,14.45
2025-03-14,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,6,5.0,30.0,Philips,5.12
2025-03-14,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,5.56
2025-03-14,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Herbal Essences,6.01
2025-03-14,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,BIC,17.35
2025-03-14,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.8
2025-03-14,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,4.8
2025-03-15,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.19
2025-03-15,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Schick,15.44
2025-03-15,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,5,5.0,25.0,Elmex,5.12
2025-03-15,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,5.25
2025-03-15,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,6,6.0,36.0,Pantene,5.53
2025-03-15,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,Schick,17.42
2025-03-15,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Philips,4.93
2025-03-15,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,4.5
2025-03-15,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,6.63
2025-03-15,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,16.43
2025-03-15,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,1,5.0,5.0,Colgate,5.97
2025-03-15,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,5.58
2025-03-15,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,8,6.0,48.0,Herbal Essences,6.0
2025-03-15,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,BIC,17.79
2025-03-15,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,BOGO,,15,5.0,75.0,Colgate,5.05
2025-03-15,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,5,5.0,25.0,Natracare,5.73
2025-03-15,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,4,6.0,24.0,Herbal Essences,6.0
2025-03-15,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,13.72
2025-03-15,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Colgate,5.6
2025-03-15,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Tampax,5.03
2025-03-15,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Pantene,6.01
2025-03-15,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,BIC,16.72
2025-03-15,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Elmex,4.98
2025-03-15,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,BOGO,,3,5.0,15.0,Tampax,4.68
2025-03-15,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,L'Oreal,6.13
2025-03-15,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,Schick,17.21
2025-03-15,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,4.7
2025-03-15,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,4,5.0,20.0,Natracare,5.33
2025-03-15,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Pantene,5.64
2025-03-15,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,13.72
2025-03-15,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Colgate,5.07
2025-03-15,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.49
2025-03-15,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,5,6.0,30.0,L'Oreal,5.89
2025-03-15,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Wilkinson,15.51
2025-03-15,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,8,5.0,40.0,Philips,5.24
2025-03-15,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,2,5.0,10.0,Natracare,5.76
2025-03-16,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,4,6.0,24.0,Herbal Essences,6.87
2025-03-16,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,Wilkinson,13.51
2025-03-16,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,6,5.0,30.0,Colgate,5.12
2025-03-16,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,5,5.0,25.0,Tampax,5.48
2025-03-16,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,Pantene,8,6.0,48.0,L'Oreal,6.93
2025-03-16,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,13.72
2025-03-16,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,Colgate,5,5.0,25.0,Philips,5.44
2025-03-16,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.76
2025-03-16,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Pantene,5.86
2025-03-16,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,Schick,2,15.0,30.0,Schick,14.42
2025-03-16,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Elmex,5.2
2025-03-16,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Natracare,5.94
2025-03-16,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Pantene,6.65
2025-03-16,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,3,15.0,45.0,Schick,15.41
2025-03-16,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,4.53
2025-03-16,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Carefree,5.34
2025-03-16,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,6.03
2025-03-16,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Wilkinson,14.34
2025-03-16,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,5.25
2025-03-16,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.01
2025-03-16,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,5.47
2025-03-16,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Wilkinson,16.76
2025-03-16,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Philips,5.6
2025-03-16,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Natracare,5.43
2025-03-16,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,BOGO,,4,6.0,24.0,Pantene,6.91
2025-03-16,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,4,15.0,60.0,Schick,14.41
2025-03-16,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,Bundle Deal,,6,5.0,30.0,Elmex,4.93
2025-03-16,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,Natracare,3,5.0,15.0,Tampax,5.19
2025-03-16,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Herbal Essences,5.51
2025-03-16,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,5,15.0,75.0,Schick,17.48
2025-03-16,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,5,5.0,25.0,Philips,5.24
2025-03-16,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,Bundle Deal,,4,5.0,20.0,Carefree,4.99
2025-03-16,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,4,6.0,24.0,Herbal Essences,6.26
2025-03-16,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Schick,14.96
2025-03-16,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,2,5.0,10.0,Elmex,4.93
2025-03-16,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,5.17
2025-03-17,Germany,Berlin,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,5,6.0,30.0,Pantene,6.27
2025-03-17,Germany,Berlin,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,15.45
2025-03-17,Germany,Berlin,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,4,5.0,20.0,Elmex,5.32
2025-03-17,Germany,Berlin,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Natracare,5.68
2025-03-17,Germany,Munich,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,5.5
2025-03-17,Germany,Munich,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,17.15
2025-03-17,Germany,Munich,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Philips,4.84
2025-03-17,Germany,Munich,SKU_4,Always Maxi Pads,Feminine Care,Clearance,,3,5.0,15.0,Natracare,4.88
2025-03-17,Germany,Hamburg,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,1,6.0,6.0,Pantene,6.48
2025-03-17,Germany,Hamburg,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Wilkinson,17.89
2025-03-17,Germany,Hamburg,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,3,5.0,15.0,Colgate,4.53
2025-03-17,Germany,Hamburg,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Natracare,5.51
2025-03-17,France,Paris,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,3,6.0,18.0,Pantene,6.65
2025-03-17,France,Paris,SKU_2,Gillette Mach3 Razor,Personal Care,BOGO,,4,15.0,60.0,Wilkinson,16.08
2025-03-17,France,Paris,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Colgate,4.51
2025-03-17,France,Paris,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,3,5.0,15.0,Tampax,5.41
2025-03-17,France,Lyon,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,2,6.0,12.0,Pantene,5.61
2025-03-17,France,Lyon,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,Wilkinson,13.85
2025-03-17,France,Lyon,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Elmex,5.54
2025-03-17,France,Lyon,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Tampax,5.55
2025-03-17,France,Marseille,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,L'Oreal,7.0
2025-03-17,France,Marseille,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,1,15.0,15.0,Wilkinson,13.52
2025-03-17,France,Marseille,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,1,5.0,5.0,Elmex,5.07
2025-03-17,France,Marseille,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,2,5.0,10.0,Carefree,4.52
2025-03-17,Italy,Rome,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.06
2025-03-17,Italy,Rome,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,2,15.0,30.0,BIC,15.71
2025-03-17,Italy,Rome,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,5.29
2025-03-17,Italy,Rome,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,Natracare,4,5.0,20.0,Tampax,5.03
2025-03-17,Italy,Milan,SKU_1,Head & Shoulders Shampoo,Personal Care,No Promotion,,2,6.0,12.0,Herbal Essences,6.71
2025-03-17,Italy,Milan,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,15.37
2025-03-17,Italy,Milan,SKU_3,Oral-B Electric Toothbrush,Personal Care,No Promotion,,4,5.0,20.0,Elmex,5.28
2025-03-17,Italy,Milan,SKU_4,Always Maxi Pads,Feminine Care,Seasonal Discount,,3,5.0,15.0,Natracare,5.7
2025-03-17,Italy,Naples,SKU_1,Head & Shoulders Shampoo,Personal Care,Seasonal Discount,,2,6.0,12.0,Herbal Essences,5.71
2025-03-17,Italy,Naples,SKU_2,Gillette Mach3 Razor,Personal Care,No Promotion,,3,15.0,45.0,BIC,14.94
2025-03-17,Italy,Naples,SKU_3,Oral-B Electric Toothbrush,Personal Care,Seasonal Discount,,1,5.0,5.0,Elmex,5.28
2025-03-17,Italy,Naples,SKU_4,Always Maxi Pads,Feminine Care,No Promotion,,1,5.0,5.0,Carefree,5.65
